,label,file_name
0,1,car_ims/000001.jpg
1,1,car_ims/000002.jpg
2,1,car_ims/000003.jpg
3,1,car_ims/000004.jpg
4,1,car_ims/000005.jpg
5,1,car_ims/000006.jpg
6,1,car_ims/000007.jpg
7,1,car_ims/000008.jpg
8,1,car_ims/000009.jpg
9,1,car_ims/000010.jpg
10,1,car_ims/000011.jpg
11,1,car_ims/000012.jpg
12,1,car_ims/000013.jpg
13,1,car_ims/000014.jpg
14,1,car_ims/000015.jpg
15,1,car_ims/000016.jpg
16,1,car_ims/000017.jpg
17,1,car_ims/000018.jpg
18,1,car_ims/000019.jpg
19,1,car_ims/000020.jpg
20,1,car_ims/000021.jpg
21,1,car_ims/000022.jpg
22,1,car_ims/000023.jpg
23,1,car_ims/000024.jpg
24,1,car_ims/000025.jpg
25,1,car_ims/000026.jpg
26,1,car_ims/000027.jpg
27,1,car_ims/000028.jpg
28,1,car_ims/000029.jpg
29,1,car_ims/000030.jpg
30,1,car_ims/000031.jpg
31,1,car_ims/000032.jpg
32,1,car_ims/000033.jpg
33,1,car_ims/000034.jpg
34,1,car_ims/000035.jpg
35,1,car_ims/000036.jpg
36,1,car_ims/000037.jpg
37,1,car_ims/000038.jpg
38,1,car_ims/000039.jpg
39,1,car_ims/000040.jpg
40,1,car_ims/000041.jpg
41,1,car_ims/000042.jpg
42,1,car_ims/000043.jpg
43,1,car_ims/000044.jpg
44,1,car_ims/000045.jpg
89,2,car_ims/000090.jpg
90,2,car_ims/000091.jpg
91,2,car_ims/000092.jpg
92,2,car_ims/000093.jpg
93,2,car_ims/000094.jpg
94,2,car_ims/000095.jpg
95,2,car_ims/000096.jpg
96,2,car_ims/000097.jpg
97,2,car_ims/000098.jpg
98,2,car_ims/000099.jpg
99,2,car_ims/000100.jpg
100,2,car_ims/000101.jpg
101,2,car_ims/000102.jpg
102,2,car_ims/000103.jpg
103,2,car_ims/000104.jpg
104,2,car_ims/000105.jpg
105,2,car_ims/000106.jpg
106,2,car_ims/000107.jpg
107,2,car_ims/000108.jpg
108,2,car_ims/000109.jpg
109,2,car_ims/000110.jpg
110,2,car_ims/000111.jpg
111,2,car_ims/000112.jpg
112,2,car_ims/000113.jpg
113,2,car_ims/000114.jpg
114,2,car_ims/000115.jpg
115,2,car_ims/000116.jpg
116,2,car_ims/000117.jpg
117,2,car_ims/000118.jpg
118,2,car_ims/000119.jpg
119,2,car_ims/000120.jpg
120,2,car_ims/000121.jpg
153,3,car_ims/000154.jpg
154,3,car_ims/000155.jpg
155,3,car_ims/000156.jpg
156,3,car_ims/000157.jpg
157,3,car_ims/000158.jpg
158,3,car_ims/000159.jpg
159,3,car_ims/000160.jpg
